,mu,sigma,nu
0,0.8401168537389209,0.35487368851159695,0.0031138434918268876
1,0.8726722289575668,0.35522304945243666,0.003639470714508082
2,0.981899511722496,0.34725730402560656,0.0031266474430561293
3,0.8441554024506729,0.3593928685434349,0.003136689531781958
4,0.48156447747140885,0.34061902780960934,0.0028845613828097742
5,0.9999942087194355,0.3580928626028687,0.003402798965757065
6,0.5277377096474454,0.3394668309690306,0.003572150472660258
7,0.8332511862741241,0.3349740669724499,0.003277387442784923
8,0.5608735136146796,0.32217433647976207,0.003396273078322071
9,0.9999959801362373,0.3662127366323165,0.0029174593467741336
10,0.6468876636384264,0.3407056213169302,0.0027196744504855036
11,0.807978605653253,0.33505779864835195,0.00274106816921491
12,0.8724684314832171,0.33011965781170577,0.003178569515339148
13,0.5207264241758182,0.33636888081036526,0.002100883614674025
14,0.6481336438710136,0.34433748600781355,0.002871522192612628
15,0.9999959801362373,0.34869628513622003,0.002394478017480852
16,0.9693276280606337,0.31277463008106454,0.0027538940681501893
17,0.9999935075270183,0.3438162541637058,0.0027609651739974738
18,0.8824139805071421,0.35071461925854935,0.0034518553893918245
19,0.8502655384262854,0.37600599114976974,0.003234386457695178
20,0.9053403592492761,0.3181808362647423,0.0029582129410747125
21,0.5990403300099499,0.3322752854972606,0.002363559079160951
22,0.9900898308689509,0.3271926200834738,0.003146472081398673
23,0.29080846694089324,0.3449140885491111,0.0028570922912439733
24,0.3820923251165861,0.3467827141974323,0.002427279739213451
25,0.9999965008162535,0.3561760874415673,0.004052567072512022
26,0.9999965876791677,0.3469885838356837,0.003172071948717584
27,0.5790556885474292,0.3638340924184676,0.0035142264673369067
28,0.5325958872430154,0.3468569238927106,0.0034587219075291878
29,0.5313663626373849,0.3174806087351524,0.0030525798642047856
30,0.9998925939313689,0.32876860188647,0.00315313800135981
31,0.8403899888229178,0.35564385708041074,0.0031637234903670974
32,0.9811406303749642,0.34506314134262034,0.0029688263122181267
33,0.5606683702971772,0.34697972233529834,0.003241360025904165
34,0.5009863592284053,0.36666016947598057,0.0025488542124511918
35,0.5791423844215629,0.37460341962880994,0.0028333933984319966
36,0.5734713972191834,0.33717583859397465,0.0031393490011116573
37,0.736494226729349,0.3178373711520477,0.002284320220384439
38,0.719788595120701,0.3660858791951154,0.0030325297561792576
39,0.9999955802349143,0.3492994592617055,0.003094023736184313
40,0.8089895767216683,0.33215477089860385,0.0026637653640242016
41,0.529692720010797,0.345179222699703,0.0027716090507547294
42,0.832118324587649,0.33157383970054743,0.0030523879836635293
43,0.9906269381036203,0.32882679585775204,0.003327256621560174
44,0.9090371930320414,0.3295934884040993,0.003520442406619954
45,0.845646649412983,0.37012324840141364,0.0038419561356599413
46,0.5272627746593556,0.33113061105865443,0.0028940250354776435
47,0.9232207107672458,0.34589312847933457,0.0025065204931141827
48,0.8299622600308083,0.30398922253075994,0.0025802009657112995
49,0.5294618425990358,0.36566213482570165,0.0030972855783998055
50,0.6756872632727022,0.3574286970861068,0.002981387867417354
51,0.8811974372139643,0.3555762742406607,0.003095441626477247
52,0.9999959801362373,0.3359953327399262,0.0027761599072168215
53,0.4991714114471927,0.325539652498099,0.0021685952010409857
54,0.9999959801362373,0.34658335998399736,0.0035082285013297437
55,0.48572363454681644,0.35261747987742464,0.0034315629804671562
56,0.7444980276189558,0.369534503042673,0.002608472507378722
57,0.654021081226703,0.3610303867945037,0.0030396534148634004
58,0.6441140689830138,0.371417415572599,0.0038350845729027876
59,0.8395484397960572,0.3532682777828761,0.0030917524528366025
60,0.9999959801362373,0.32638309717473846,0.002650938118960585
61,0.8602608158241856,0.34912916415115025,0.00311524001989492
62,0.9860977035362471,0.3624291438480103,0.005282202447144576
63,0.6330531254678581,0.34679974761570914,0.002914125970167885
64,0.9287353946011604,0.3407714996819835,0.0022653594766786993
65,0.6633749694429296,0.3350870190660515,0.0028216471256963783
66,0.8354629203572803,0.34151311135602014,0.0029983386053494482
67,0.999993676956666,0.3396816371575506,0.0031557641031359895
68,0.9999960582188928,0.3625437140509314,0.003498142363721678
69,0.4778809427030305,0.32963111054790956,0.0029450599091945355
70,0.5740164634020675,0.36065744004622874,0.002733302775682205
71,0.7171374560702694,0.3587739945995422,0.002943765554170306
72,0.9999939392652314,0.3477333327604633,0.0036351998080772765
73,0.6328945176103928,0.33988199242834866,0.003001338743382063
74,0.6394150712992788,0.3646740883947534,0.003515327516548087
75,0.9999944107874453,0.3436273892265929,0.003077294647217906
76,0.7766804224514662,0.34949057826228164,0.003510210460546933
77,0.9241500588518067,0.3752288516262512,0.0030667943458313625
78,0.8508453894994521,0.3210375645625026,0.0035242756224513013
79,0.9996774963053624,0.32811204533656035,0.003161006064119464
80,0.8408824325915619,0.3501754872283761,0.002621258181816804
81,0.5256202041943628,0.32856068412056194,0.0024092178222151653
