,mu,sigma,nu
0,0.28984860094233383,0.20971755099863368,0.002217888167720603
1,0.31365557495087854,0.22340457087264073,0.0023339906471957646
2,-0.09950327473276191,0.22024143479435987,0.003050510512134161
3,0.2887289892454774,0.20328270752245017,0.001816353296690459
4,0.1547603283185,0.22262996115041248,0.0028941250190758216
5,0.1566220863649875,0.21267713062209018,0.003061436682629108
6,0.1481758500906994,0.19673361390679459,0.0017982276403121415
7,0.024785264651680995,0.22267558493309578,0.0025364722326607055
8,0.12574833896597212,0.20602518521612462,0.0022116191943720694
9,-0.257562099157515,0.22373158829946763,0.0032199179430374147
10,0.19358521753363842,0.22721416034573555,0.0031698257372856165
11,0.2484348474072072,0.22095180036908174,0.002337009612435687
12,0.22411536038152202,0.2096919719248495,0.0023963055289643693
13,0.17864817515829232,0.21502509195645725,0.003428687293317282
14,0.04917329108736189,0.20699887687332322,0.00268206595690053
15,0.1904794983203429,0.20842159766042187,0.0022706322642719753
16,0.0510906343883183,0.23004480806222122,0.0030216654297783073
17,0.21537737344168995,0.21116588793054683,0.00249171460527295
18,-0.2778424198904861,0.21401003218105555,0.0023114559550653203
19,0.04031710251820367,0.21410142188547746,0.0021643923605252197
20,0.22697858584361438,0.21427535512427742,0.0024873096671558454
21,0.2938671772640741,0.2202451735740987,0.0028663486106136446
22,0.12896876293414028,0.2252223569695657,0.0034742662107957434
23,-0.09557554925961606,0.210448064570077,0.0019941374456804205
24,0.19283815929499334,0.22075085671107245,0.002145544384775085
25,0.2922529629228862,0.21582867596476285,0.002338726967227669
26,0.29668756465471147,0.2300124240396068,0.002421828385712275
27,0.19980954159463163,0.21438083158853885,0.0020729362510269436
28,0.18708146002498205,0.2165432249498985,0.002081574567382058
29,0.45905146013482195,0.21688386954930763,0.0020423830316721953
30,-0.03594678225524151,0.2079829772067781,0.0016800257478319426
31,0.21190492590943816,0.2020738771073508,0.002198508144534513
32,0.19084905182977357,0.21484758346681523,0.0026438797057914466
33,-0.0010583696748978748,0.23103667314662887,0.0035594300930229584
34,0.17053252263816301,0.20706921970481074,0.002456940201789863
35,0.03090757806441342,0.22661108332628313,0.0027020085625974765
36,-0.03643284873284667,0.2214656500368386,0.002451764240321573
37,0.03022420232340808,0.20231925307528323,0.0021409849545731044
38,-0.13190383579097145,0.22320586662420705,0.002727197210322333
39,0.35318576367096827,0.21894958434350323,0.001918436782153282
40,0.10499005121382199,0.23708205073351438,0.0032310795401598426
41,-0.05698041360332716,0.21584644089678234,0.0027543280169365033
42,0.20849133812672946,0.18505074031678487,0.0021297148871099124
43,-0.13166756128492624,0.21174333092700678,0.0025094975821620814
44,0.05443671196179596,0.20267696156328777,0.002312502298494394
45,0.28669689999388154,0.21241846708113532,0.0020190758883725716
46,0.32519548751227045,0.21578178718355637,0.0019523986190837354
47,-0.11401222359230001,0.23032573514590782,0.003154038114075389
48,0.17642602348762582,0.22307148871471,0.00239596028242135
49,-0.20086828333965,0.2222861370851249,0.0029711842245183574
50,0.0924511084178543,0.21373079369504633,0.0020989311325208078
51,0.07657151769629296,0.22435414551255756,0.0023385016032869944
52,-0.1276624560722955,0.22989259303227222,0.0030472474623715793
53,-0.1391222095016785,0.22745112887883084,0.0030662951071162726
54,0.25930256976241456,0.2234057872467563,0.0031897051782902113
55,0.047233953973347384,0.22200996516784696,0.002827812847686058
56,0.011411964569093816,0.2126458334377567,0.0018888817862666068
57,0.2677030652308124,0.24561229635761886,0.0029772189669968695
58,0.18405713575520022,0.21502055738266318,0.00229394500971221
59,0.03512320382418931,0.2126400643114468,0.0022789060261251878
60,0.35881952060112976,0.22433524382437126,0.002040635017232104
61,-0.12019042271779935,0.22321354865530182,0.0030120074557824497
62,0.2600384676843413,0.22667317788036212,0.003140460681351605
63,-0.12937758666819274,0.22230574161113303,0.003734271847695851
64,-0.12952383784067356,0.22165031661005885,0.003084784744281485
65,0.22836546355737217,0.21333063087655194,0.002877816938786461
66,0.1784342608456923,0.22188713865526943,0.002893249827594517
67,0.04938212782605063,0.22072199720328936,0.0030852097957324697
68,0.10234445996296912,0.20033022635588538,0.0027031985845853567
69,0.005119483446283662,0.207865688136756,0.0021620661152869877
70,-0.16249386886184788,0.222001310787889,0.003332520535435721
71,0.2429907187812005,0.20730018034405698,0.0021684413311816417
72,0.12439119315015147,0.20478176339942786,0.0023764759669882246
73,0.15603459136657047,0.2282803176207442,0.0029756991976594032
74,0.3231983202356916,0.21937975649151706,0.0020017554040423382
75,-0.12446047311306821,0.21088519120648144,0.0032480767487949
76,0.16973731120854962,0.21553345210969868,0.002552247201598379
77,0.220762559874606,0.23526401022628052,0.002810211319972963
78,-0.049501292644009896,0.19761792538801282,0.002278851598445761
79,0.17128905321157506,0.2208705386909733,0.0026151553251925856
80,-0.027112542219918618,0.22448084394371232,0.0026448913599607564
81,0.08513179629397039,0.2066045810399773,0.0024204458512577963
82,0.21916319075795987,0.20612568159867817,0.0018975202122924581
83,-0.12954247635479185,0.1988860523322396,0.002516826782993016
84,0.2914584965579865,0.21988303801345294,0.002239660048872043
85,0.21333151090954733,0.20038998791037393,0.0021935540899752806
86,0.12954856427507916,0.21984570413161422,0.0025292039744664774
87,0.011694312192132066,0.20296330358087664,0.0022077977769593923
88,0.36171589077573657,0.19736526612815797,0.0017451292347645953
89,-0.05484229037030541,0.20741504516215584,0.0025631058962304817
90,0.16415062037756878,0.22765592022507006,0.002745504412439109
91,0.142189388648947,0.22113393131875958,0.00254559688650431
92,-0.013223387677374425,0.21421479138415994,0.0019517440724807764
93,-0.2034895502442034,0.22604488772526266,0.0032622237796909497
94,-0.0867752414197176,0.22208872966271628,0.0026100927601095435
95,0.18869457994557495,0.21870472611550373,0.0021309965297244726
96,0.2508283103796164,0.20382540349898587,0.00236166717602352
97,0.08003848398252857,0.2167163643843533,0.0021501127865228733
98,0.2586655599360275,0.22053303596223917,0.0027637719023017883
99,0.43931199577047014,0.18969415621856403,0.002214908397104778
100,0.21919658684995263,0.22851543401455543,0.003076102519835277
101,0.1208531854007256,0.1952076949760542,0.0018515532625769525
102,-0.19617544519771543,0.2424772874496356,0.0038266526730254694
103,0.2670492107565559,0.1970287376218186,0.0023748749100482745
104,0.12749736931720676,0.2254602045892018,0.0021648113646215504
105,0.007478758203805865,0.2077749870524447,0.0018053822293284997
106,0.019832933745403653,0.2234647229599752,0.002449771562893367
107,0.196763123749116,0.24079262995148834,0.0029427230670585904
108,0.3036136943245959,0.20835670341222487,0.002402620058116083
109,-0.12128238827390887,0.21826725171231054,0.0028570215939582185
110,0.2054807397653928,0.1933542782167317,0.001696405036767009
111,0.13587143531556242,0.21572397500058635,0.0025785204573940137
112,0.11768545260412552,0.205031008245722,0.00201581241060775
113,0.10256368099678467,0.22663132861942856,0.0028337112285190783
114,-0.024417144855167227,0.21748752675605887,0.002261392929649592
115,0.45949212501029163,0.2086306126371156,0.002148550586712815
116,0.03846684874000978,0.23198412745815986,0.0024292089125334372
117,0.14993696618944666,0.19974277638229793,0.002594624131330455
118,0.07542498769085255,0.21487487448275921,0.002292273558037912
119,-0.13048884175615613,0.22945397255959196,0.0032545343665121122
120,0.2085520927545218,0.20604730757938447,0.001822684487367711
121,-0.04908556416924266,0.24976413839020867,0.003809496338530299
122,0.12338301312951641,0.20641450083466462,0.0019764051817896767
123,0.024132379373280197,0.21968669958206738,0.002896302963928165
124,0.19429091596653525,0.23030220179460706,0.003211065072070201
125,0.46022259976990537,0.2176775763419665,0.002573884709943862
126,0.21840872398463593,0.18574828302378033,0.0017990613468691302
127,0.1198416515367751,0.21268324594096236,0.0023624105770414577
128,-0.1320718868686251,0.2224454807169994,0.00308963395990923
129,0.006378606599027557,0.21222023612725976,0.002220761422358645
130,0.11694542881507315,0.2118050251605138,0.002438775114093423
131,0.05163061025178471,0.20607019371026727,0.0024291804127272794
132,-0.045704952524636674,0.22368549389084702,0.0025935895601502806
133,0.13808845511449322,0.20899205595954337,0.001999917240051197
134,0.024464343982029572,0.2122510364337412,0.0023910676585961192
135,0.18103251211973362,0.23330616400644955,0.0027715797880034027
136,0.34115395144731003,0.22401298411149756,0.0017910789133281223
137,-0.12922757572494636,0.22979627128899446,0.002576747754132165
138,-0.03698593964909267,0.21237094814918192,0.001904384273132459
139,-0.12641805334570835,0.21213013238829942,0.0021961472123060216
140,0.18972438113218387,0.21556109532128337,0.003132257828181733
141,0.09381998999625908,0.23268615706443602,0.002463772422784826
142,0.15414890408201934,0.21366429602671932,0.0024907317082467875
143,-0.12164036294805869,0.19780182588127002,0.0021567386933897367
144,0.2702817046219931,0.23037930995021028,0.0024514407825080827
145,-0.17244077148211853,0.21275632479019738,0.002879483169946895
146,0.13676237661348248,0.21881397299778482,0.0024565043585098824
147,-0.03898934692789611,0.2006123965952365,0.002497090053747733
148,0.13610075915458483,0.21524827659473586,0.0024426265822899773
149,-0.10126292930456782,0.2186658947375158,0.0029576166508576748
150,0.10831235541693508,0.21626560511504977,0.002392329168765594
151,0.17829301565019354,0.22125210010609236,0.002815487687439648
152,0.23216892421734317,0.2050297788845303,0.0022354498362250324
153,0.011959568537392766,0.20846258841274073,0.0024212340964237327
154,0.1631742060800264,0.22330851467171497,0.003002107099993859
155,0.15212760556336075,0.2329074629593852,0.003130759865626612
156,0.3024284445877483,0.2134585333013969,0.0028606270711325752
157,-0.24553523419215742,0.21274941643995027,0.002619996106129399
158,0.06729864029974143,0.21544232657933696,0.002586479544632075
159,0.18064570000475924,0.22412775130538376,0.0026104407472476734
160,-0.060059828978604776,0.20109638375336789,0.00264218426104121
161,0.0490085127012044,0.2140242138103002,0.0031260900627201422
162,-0.12294959935443593,0.21793213423099567,0.002875173864701456
163,0.13688302405515854,0.21852480794045623,0.002597526079268734
164,-0.04186282987020285,0.22547387006663758,0.002667208312428857
165,0.103586110120104,0.23108479099819018,0.0030948473258557495
166,0.1799136421304867,0.21888179839727145,0.0024082914803219193
167,-0.04719061975864259,0.22228785801993997,0.0023777780724202778
168,-0.16084213208505216,0.2142694786828283,0.0028359827909019996
169,0.19630148034437397,0.2374527484217529,0.0025402244399226914
170,0.3237207240321608,0.21624537021534485,0.0023087499155499637
171,0.19343814467318016,0.22883750003686637,0.00253646482043866
172,0.34365904795266117,0.20186999880862744,0.0016904631932306076
173,-0.09902988128844857,0.22864694388485138,0.002789848294067575
174,0.049505997969609875,0.22304530513876783,0.0028272924273630745
175,0.2972196956651807,0.22061192712292657,0.002485032073501588
176,-0.5165862585724383,0.2255498794055555,0.003773222610456927
177,0.10400030318591605,0.2328693900570287,0.003051236187920614
178,0.04152630312487846,0.21312443086660937,0.002484572193243865
179,0.1679951074665803,0.2119691802859474,0.0023440607346033398
180,0.13980888461048926,0.20820027879261643,0.002347345286056385
181,0.0838325318040237,0.20454983028409293,0.002289526990193577
182,0.050416426187383345,0.22535964972858272,0.003543181922714501
183,-0.13334836179955975,0.203668284861177,0.0027122080840066448
184,0.1402629468470098,0.20671645442693437,0.0019532403584991424
185,0.12527522414879372,0.22254433688023212,0.002618487788872628
186,0.19264282178119602,0.21408645842124419,0.0025916762824117374
187,0.18206903805620167,0.2164239263131721,0.0028816611714731493
188,0.09977860611637139,0.22599586046088352,0.002801996250344417
189,0.24674875101840382,0.20601818026495639,0.0017717571249920457
190,0.24453099189432578,0.21062545409243813,0.002132447885756127
191,0.14743942466216375,0.21182520250100764,0.002910631901527032
192,0.1716011854954994,0.20067494545243533,0.0021715347161690695
193,0.04598240313850039,0.21629119368017224,0.0027942665501859173
194,0.2584535098957068,0.21461172691314645,0.002559690468514922
195,-0.21345457055684944,0.20616140995601995,0.0018229042774853671
196,0.2340919932960067,0.23866834730989253,0.0030286564883606417
197,0.0835477269413366,0.20683676632606698,0.0021030842037921106
198,-0.037195993510162784,0.2115952819808471,0.0020713529294286792
199,-0.13916143354435748,0.20763681794618025,0.002614922650435878
200,0.269161312833399,0.23205980435640108,0.00297150912283338
201,-0.16411131344512928,0.20597952295214797,0.0021982668731577726
202,0.10122209295765378,0.22061957437000676,0.002823479881941584
203,-0.05598280755653977,0.22044559402076677,0.0029432206023777075
204,0.2368453246985788,0.2158851276667783,0.002013277987936044
205,0.6085994042151587,0.21313283883612513,0.0015826160988944976
206,0.10101145177272479,0.2313862440621827,0.002751394647975185
207,0.184475047163372,0.20502007616333434,0.0018438304471070682
208,0.24006082689802585,0.20370173618251944,0.0018258826287871387
209,0.13999499536297558,0.21304566258990143,0.002241511128693621
210,0.12095303413115976,0.20450201597878323,0.0017553538866441631
211,0.19113752113512475,0.22201751550168117,0.0025314483135290716
212,-0.0545765518070384,0.200297943270129,0.0022904670369252277
213,0.27123340349882824,0.2259633976489925,0.0028267298583065604
214,0.1813952866417956,0.227443790694927,0.0032449296862719257
215,-0.3946780633544676,0.2242426574213946,0.003022067636841361
216,-0.15561165925610462,0.23597804681641393,0.004127570795018487
217,0.13212858674566874,0.21859692852929608,0.0028545692604076307
