,mu,sigma,nu
0,0.04762393620141523,0.21446590880551075,0.002767708345838834
1,0.11993950631636717,0.18802449949981231,0.002451913078175446
2,-0.04567363702572144,0.2371158660224874,0.003102536871062963
3,0.3087447753110234,0.1994858474094005,0.0021475095369135706
4,-0.0025877097972025944,0.19367515247927522,0.0021412081341337474
5,0.14427491163694253,0.19632126269715086,0.002926598750490489
6,-0.027682232756525774,0.19695341015532003,0.0020632988598259907
7,-0.10213232689773372,0.2127138055619412,0.0024446940167819485
8,0.050001767265873756,0.21095760509955422,0.0026736652637116476
9,-0.0669399381787258,0.19591399659812694,0.002663016261152048
10,0.050353089035099545,0.22507865798630172,0.002770255852866167
11,-0.08967638538286339,0.20494711574602031,0.0026640064600647953
12,-0.06532813025254662,0.20260914710506273,0.002347907790229023
13,0.2959358953481768,0.18920987393919583,0.0013260772039313526
14,0.04826461795905146,0.21559925197056481,0.0029891988390205538
15,0.07414845114808419,0.20657186597975732,0.0027309981239686896
16,0.2779079497592224,0.200402244141442,0.0021174927532689237
17,0.15222176474697574,0.21187887406688732,0.002619099308389063
18,0.16208744558163937,0.19899081927944484,0.002144008043567921
19,0.29746609513784195,0.22578992531132488,0.0022463534331306724
20,0.3254584108201397,0.20974191471355694,0.0024308861572374567
21,0.1791156278315168,0.2170415717553447,0.002823089700643032
22,0.10215747784671901,0.2248155193898325,0.002966919458908213
23,0.13000576567142377,0.20606550685091093,0.002022145492871728
24,0.21098228151050527,0.2245981842215034,0.002352201251331457
25,0.12416175855762142,0.20276108815607913,0.0031027616979191004
26,0.458238379029894,0.20243529878092453,0.0015390933209972297
27,0.2633496172899877,0.20549531835039758,0.003058719204525447
28,0.16418083759216023,0.22777055571796323,0.0031150412572390025
29,-0.08413226144262334,0.22801444143587268,0.002957342561215949
30,-0.13120432517597577,0.2263114444808522,0.0031392943718480965
31,0.156974308985558,0.20162839837188706,0.0023487991556965346
32,0.24920579581062885,0.21236899073810211,0.00259603360575946
33,0.22925096052821956,0.21730277860295855,0.0024857305783168773
34,0.42731462214945704,0.19360193916798973,0.0020051699846230057
35,0.053134919790364686,0.20502258483652108,0.0022010943672597844
36,0.3608181917828283,0.19107706653595152,0.0019594880296414305
37,0.004445872788747734,0.19912594551127027,0.00220827570316159
38,0.26915922752240684,0.21659076652935125,0.0031610980183428977
39,-0.05862082321581084,0.2263399084986139,0.0029451220009958446
40,0.1259480945251549,0.21153265277771066,0.002478334118368454
41,0.059363180932764145,0.1929460679605685,0.0016772414563923116
42,-0.29054949749997216,0.23041286665644053,0.0037762456737445342
43,-0.048243263449751224,0.22602266472996782,0.0029477603150523464
44,0.12852284684579846,0.20768504530827883,0.0020637327702445396
45,-0.1004991471397547,0.2221270408914248,0.002928037658349771
46,0.017075959213274754,0.200914607367894,0.002273075909112069
47,0.4051296025223963,0.1999464273359931,0.0024117278472783167
48,0.1460641770866426,0.20155499972412316,0.0020054052346551374
49,-0.21798150783101383,0.20282237541002704,0.0018116022151921317
50,0.17788661656640542,0.21130715442670378,0.002636020932256696
51,0.1758024464485298,0.20117083082777834,0.002561572867576803
52,-0.05766617816820066,0.21265460170695294,0.003051865146955471
53,0.09661149784087675,0.19862972787059402,0.002670294759004712
54,-0.1204969729412699,0.22891198360791293,0.0034910382714312075
55,0.255692050207403,0.20661150250129978,0.0026717370101847697
56,0.17572376374191578,0.20800745883000327,0.002467384742687156
57,0.1675493431941508,0.2421086726966891,0.0035807074203005646
58,0.09247903109711599,0.20811857570263967,0.002551835383244907
59,-0.4856215276933811,0.22038262368448253,0.0033973001027138407
60,-0.31090796976321305,0.23895362155328184,0.0029668042264177625
61,0.1317814816972083,0.21661643793585972,0.002623727612656284
62,0.13458581407195208,0.1875429833313053,0.0024179144981307465
63,-0.05373193394017434,0.20048547000712666,0.0023397091119961915
64,0.078185981398699,0.22527460293609378,0.003241159066508888
65,-0.08645141343816047,0.21383575676392855,0.0026350119410938184
66,0.21400485409329234,0.21494724671616797,0.002300519163894544
67,0.16008554284199886,0.22838138622211804,0.003384758910142956
68,0.2981404720778196,0.21115380089811422,0.0016997742542334264
69,0.13288123355832868,0.222014313765813,0.002894720487014691
70,-0.029534857432748873,0.21909053311604015,0.0025239221729221935
71,0.17624135820235545,0.20829137305191966,0.002439648109817355
72,0.02696731916514687,0.23223459404966595,0.003208245235423398
73,0.1467593778818176,0.20857996166465095,0.002558355069735309
74,0.19720127760104653,0.20980469396493392,0.0022025327304533936
75,-0.007309731729680092,0.2042434637581837,0.00223838638890358
76,0.20379013078144287,0.21375751214700708,0.0023861166410902054
77,-0.05703268675551798,0.23324467604374213,0.0036089260717347854
78,0.22549319994102163,0.2109056030613162,0.0022724815856020055
79,0.22457388175165607,0.2187180365800956,0.0022588303052221794
80,-0.3069932414369587,0.21317214614494367,0.002617614768024918
81,0.2989341845856471,0.22590915403158113,0.0023441284709232557
82,-0.19419370214252715,0.23420021824234968,0.004258911562353927
83,-0.014876902369108939,0.20214297961540814,0.0022975609440933067
84,-0.21152677275078233,0.21142714494190434,0.0026769435065157406
85,0.06411751347546282,0.2087626843526471,0.0025504875617129302
86,-0.06477538403958524,0.2066619430587592,0.0028446566006409164
