,mu,sigma,nu
0,-0.04335519431239967,0.19380884044209443,0.002394541814959942
1,-0.03026765968506566,0.21325178371668796,0.002297583101885849
2,0.048718037490782795,0.18991683824089164,0.002112197470151944
3,-0.2357727060743688,0.19510913208808234,0.002494546530464828
4,-0.08377784660932266,0.19390363099841226,0.0019703165555181737
5,0.040346776027571626,0.19896708521358736,0.0022404358043974022
6,-0.26788478742232147,0.22577733011663448,0.0030230243587622335
7,-0.2450666201807353,0.1963315092086586,0.0028618832121732477
8,-0.019601922773163433,0.20059706125206866,0.0024822742970657674
9,-0.024823930256432297,0.1989835565598783,0.002301819006980136
10,0.018962212426095297,0.19663187949683425,0.0026344720243611434
11,0.027107477665161202,0.19847617912206733,0.002408482179297206
12,0.1876925621057253,0.2009193425677587,0.002593948016826653
13,0.26747036469067936,0.20379344921958525,0.002394134482245985
14,0.054153804927851865,0.20027340566254107,0.002296687659216217
15,0.1546887567711189,0.20338511253468403,0.003032299230995013
16,-0.14582339104713007,0.1884734446247665,0.00240454098104332
17,0.14864459728492985,0.19648001550170166,0.0019675003964573514
18,0.020435978155944903,0.20217952389994098,0.0026410885100899683
19,-0.012328836428958491,0.20723872008228525,0.002032899168561694
20,0.05665813519224313,0.19267069755276714,0.0024054496755547368
21,-0.06058790631503123,0.2174712074642363,0.0031970509845830886
22,0.09971474121958272,0.2226755465771382,0.0020692784517635223
23,-0.09305077235933276,0.20847040129771893,0.0023616368641760487
24,0.04537775396226854,0.21965033229790035,0.002430736108568446
25,0.042000261598838816,0.18640425766000668,0.002625228569369015
26,0.07203473295980184,0.1960942821078415,0.0024013461052701498
27,0.14061939479601307,0.1881398387468443,0.0020352349483754003
28,-0.08943068088915392,0.20459060263301887,0.0020569432151033764
29,-0.09284285566973324,0.20116626897307743,0.002345499509768104
30,0.09025910060969236,0.2145611072843489,0.002316506141779424
31,-0.0787945528644166,0.18914133500126498,0.0018329573812096876
32,0.0019378164841437745,0.21482771731487035,0.0024331888979879403
33,-0.08992756539164347,0.19440423788713285,0.0024355264846118952
34,0.08551704310252961,0.21457347910105576,0.0028263111468767852
35,-0.15934277180507198,0.19008079689153717,0.0019534163910088853
36,0.07242804016791998,0.2018479194927553,0.002545715564562877
37,-0.2196517568743689,0.21213469888920514,0.0028135217192101136
38,0.08602949295346111,0.20164675420876196,0.0025004745705991065
39,0.044921277562795785,0.2014572162668586,0.002613993501076983
40,0.046781032667311345,0.1921950582685751,0.002007926128284357
41,0.030039830889888607,0.19586319303075816,0.0018588743112208312
42,0.18853573018519357,0.20997310939741487,0.0029827255723287437
43,0.09509278176958225,0.20100345993867774,0.0025787671674841832
44,-0.08846812178498636,0.20813699632929222,0.0027113362227704977
45,0.0029828377169544714,0.19445884095367388,0.002307540750996016
46,0.045935735111370446,0.2064442507664085,0.0026811337527206224
47,0.039494728388103154,0.21281593351252012,0.002209005586883331
48,0.08728631505605682,0.19476448173297592,0.0020602436053584377
49,-0.17076732970723393,0.22047902319296178,0.0030124591152851784
50,0.046518518933617505,0.2014829626032365,0.0025859190487481426
51,-0.07165975012203295,0.2142117503706721,0.00263755119672977
52,0.029326524867839064,0.2016310521846388,0.0022498538248264775
53,0.023059509264673466,0.21092132186531848,0.002690031207053474
54,0.0639275987077287,0.18463799299340855,0.0016507522021923513
55,0.04610974250794004,0.2050561869681379,0.002426338503618188
56,0.1430818079828899,0.199936992633698,0.0018392164727493898
