,mu,sigma,nu
0,0.3285885944525906,0.20490523528661983,0.002520257044780967
1,0.072299893150891,0.21362597387643947,0.002711558678914349
2,0.09089677395313217,0.20892658998770824,0.0018358188432598007
3,-0.06418394180531779,0.20300876996641778,0.0027807880599127538
4,0.17521822051572716,0.21574483286404655,0.0030212795076502903
5,0.10945505350012538,0.20823382606115967,0.002265370971267644
6,0.12190769236546875,0.20922983722463548,0.002154436778772493
7,0.17624988188179233,0.21181365704364943,0.003033485491490257
8,-0.04616896247829174,0.19902444328681176,0.0030765965127007556
9,0.21678182764673815,0.2176944936477584,0.003211872698591352
10,0.007175153215437808,0.21287745908813033,0.0025601253911899328
11,0.050363580573398695,0.18626046153360523,0.0020402925257486677
12,-0.08452029921497041,0.19981427160378593,0.0020680764063792496
13,0.3392180309421479,0.216766060453104,0.0024899465484129963
14,0.23767751537978385,0.196763131316668,0.002416882018232979
15,0.02302258333835405,0.21458562512566612,0.0026108759292273243
16,0.03364556020954596,0.19226102057383251,0.002231868223821766
17,0.08526219808296188,0.21337985206006416,0.002848664914375334
18,0.07687999426361772,0.18955180986591155,0.0022526347742517763
19,0.048343493106013644,0.21773145947477293,0.003089255117797974
20,0.4779628142040901,0.1983284658924525,0.0024356718775959637
21,0.24737334942400926,0.20924035281439254,0.0018878078943641466
22,-0.05304967199100543,0.1952881995234522,0.0024779118577617654
23,0.08012413642836305,0.2148574089986898,0.0025284488583708735
24,-0.15222415481286622,0.21812587289004523,0.0024471512052086876
25,-0.040501297914652346,0.19863912858802554,0.002643970334994319
26,0.08534251475094022,0.2137574017719074,0.002877705526876984
27,0.0012465089705476476,0.20225186692273317,0.0019609103930086722
28,-0.09057223813453895,0.19610674591689276,0.0021805979426887533
29,0.15648194035455615,0.20014164721647307,0.002246610283735761
30,0.041245369290130784,0.1944398553255414,0.0025986623109955018
31,-0.16064379949745194,0.21502861152039085,0.0022054975065581356
32,0.22346775473147124,0.20398027166825802,0.0024251203700999587
33,-0.07185846633685836,0.20210080803689343,0.0024024008537834192
34,-0.010541225074906693,0.19626991680529732,0.0025381657138502842
35,-0.1264074012490528,0.2109889037318269,0.0026435276106834744
36,-0.1471267557805271,0.22113164819561207,0.0025632039511858913
37,0.04620273232372167,0.20771553108950874,0.0033509228665967467
38,0.015037071479307423,0.20258263092428866,0.0026605529169286776
39,0.18516856322096098,0.19975417885398192,0.002197319462078403
40,0.29437765682659156,0.20216328365155217,0.00203916430698404
41,0.29500769210669453,0.18970435031915656,0.0017073617084018028
42,0.2330273090693729,0.195929190920176,0.0019431087644893156
43,-0.0608988708875242,0.21858966680584288,0.0029032179291471217
44,-0.026019722803572013,0.19640802721184916,0.0021083610270531926
45,0.01924861602048758,0.19620123196294142,0.002939729648621844
46,0.045291945775430574,0.21308261505948783,0.0029683015981645244
47,0.21381516883693358,0.22322592506278752,0.003002879180665834
48,0.04286706417896105,0.2022147514037575,0.0024399562501189595
49,0.1895183402485764,0.21460034317646964,0.0027702286892422206
50,0.17434767893186867,0.1927287451491861,0.001849667005788362
51,-0.21621650987029892,0.20248362346009594,0.0021596664241456142
52,0.02100547816203212,0.2042705818678969,0.002423754325935837
53,0.26772880058097254,0.21652453895253979,0.0022618075976315556
54,0.12801650222388458,0.2216111986043785,0.0022114669131522236
55,0.08144301079552069,0.21074997277567512,0.0026862847890593853
56,0.16692350078463536,0.19174241087331795,0.0018545897499997928
57,0.2918333355965051,0.20176347878476508,0.0022399074453828154
58,0.21110759705717258,0.2140588459907098,0.0029367907753579735
