,mu,sigma,nu
0,0.9999954334624721,0.34893266133842976,0.002874182918715785
1,0.5647101100786388,0.3288409364611507,0.0015029413286725044
2,0.33983299419677127,0.33223374058371935,0.0022673748056047127
3,0.2596911335414146,0.33085520912151345,0.0020577095761647093
4,0.9999959801362373,0.3372827082987327,0.0024601107567472757
5,0.961570136013385,0.3655371663361377,0.0023272475390062907
6,0.1979477045663349,0.34023347925075403,0.002352613903711482
7,0.9999941215119976,0.3610321283238152,0.0030889099532099905
8,0.910313921370744,0.33634893736612925,0.0027974567259302827
9,0.7977883207278041,0.36419877492983177,0.0028311808437489283
10,0.6301618714288458,0.3214341484878093,0.002290082791731116
11,0.5564470049611159,0.3284473156045773,0.0021578651953402675
12,0.9999959801362373,0.3390041927162671,0.002676490262660591
13,0.9999959801362373,0.32740707337704283,0.0019570786038623283
14,0.2690546982131196,0.36113474596463446,0.0022537819463441236
15,0.8791951271599149,0.3414159354599554,0.003200322357554437
16,0.8072893892694676,0.3333993802411473,0.0020154461903614442
17,0.9097140998389855,0.3290228355123962,0.002422862340177516
18,0.5453074635009555,0.3325168348243412,0.002472528502352862
19,0.5058611471163358,0.3109874140788056,0.002094917944436195
20,0.8401548766119598,0.34333817158261554,0.00244585873897878
21,0.9226551448241205,0.3712279424639199,0.0027524642105715615
22,0.76725230762802,0.329954401132394,0.0020458225851242825
23,0.9999959801362373,0.3409165479251661,0.002229493705552243
24,0.5467657194477425,0.3064126052179461,0.0019087683895149645
25,0.8152565135390729,0.3561104043125796,0.002584929425958298
26,0.8893664678063369,0.3176657383272916,0.0020479631852954733
27,0.8560771092660598,0.36248622510197276,0.002539544655946772
28,0.8422925625531712,0.32573898760479214,0.0019988471857055874
29,0.8811635227468382,0.3435566032655214,0.002841678405089943
30,0.8878582506069699,0.3625149810489728,0.0026663032606862613
31,0.1661480128742193,0.33466699644602355,0.0025665655417696203
32,0.3028567584765592,0.3435587707546867,0.002568885926161352
33,0.8078637913200449,0.33970772797198795,0.0026044719295218333
34,0.2902619519992785,0.31048584202536833,0.0018689523866484935
35,0.9999959801362373,0.38554840258964657,0.0024678461014358967
36,0.8802003205395179,0.3440739983090484,0.002668321164380894
37,0.8191459802325828,0.325065831012618,0.0024247856201479265
38,0.8824898591453909,0.34739399445533015,0.002504930519283216
39,0.9456573095900805,0.3573482765791601,0.002558317455597699
40,0.7742280815199525,0.3424057598073227,0.0028236756612888933
41,0.41291584637201867,0.32072997930460717,0.0019380645308374744
42,0.6604500728080841,0.3577883891294529,0.002449665638809474
43,0.7336515589656997,0.3269724607638915,0.0023189313906546868
44,0.9999959801362373,0.3605513387208436,0.002290450398302412
45,0.9999959801362373,0.33836828153779086,0.0023279965647136813
46,0.9999959801362373,0.35010087761352204,0.002762588180657412
47,0.8821877739882604,0.35745071557821034,0.0024954600523553016
48,0.9999959801362373,0.35835440138973956,0.0021499122115609206
49,0.9999959801362373,0.3186270859925817,0.002346390717369623
50,0.3436353898813188,0.31568843380647255,0.0026265461559190047
51,0.8147587762420432,0.3363755367239383,0.0022401567348390794
52,0.9999959801362373,0.3810122624571022,0.0030603290290429673
53,0.4699662884914293,0.3308997100253428,0.002201710144444109
54,0.8804483839104759,0.3453752493538392,0.0025445423498227995
55,0.799866038382311,0.3586793891890944,0.00256707071958176
56,0.9366397741043683,0.34335416598344315,0.0023021924474468
57,0.778951616804235,0.357833313768909,0.002673879609607277
58,0.5020180370282766,0.3283733036251593,0.0019248852424858865
59,0.36209757305960216,0.31442783295637505,0.0013996955169707243
60,0.9872354754531127,0.3655666216941413,0.0033490961754717194
61,0.8890363309038481,0.3657488264123129,0.002560992377450193
62,0.9051475470359419,0.32061993411226525,0.0025778572851664298
63,0.2014185126624949,0.331366785442132,0.0016234532296672231
64,0.7911419852635334,0.32604639833838556,0.002382355752294561
65,0.9999959801362373,0.3444953213257512,0.002307747875866772
66,0.9999959801362373,0.3701736384008394,0.0027400885161728496
67,0.37451836658087617,0.30993617165278964,0.0023117559404745554
68,0.806224128973133,0.3404545130996105,0.0024857182284207784
69,0.6917451283982609,0.3483097104308993,0.0022497224891972227
70,0.37529383197059907,0.33331220037241005,0.0019172055642353364
71,0.6231528429041516,0.3254736086546837,0.0018938110098462384
72,0.38366921632418444,0.32700801752894487,0.002540700431347362
73,0.6180432157507683,0.3523227809317315,0.002247251946464249
74,0.7935353336885381,0.31827369161267177,0.0024832296302720164
75,0.421165033448357,0.33886144708140953,0.002185055048352586
76,0.5228933068497631,0.31730191914137257,0.0015692194850971616
77,0.9862882569558343,0.36296711697971035,0.002808743942991235
78,0.9000908351641164,0.31290329904891867,0.0021958083423442437
79,0.7185709016259908,0.3348622684502108,0.0025536526002195893
80,0.9277188937856904,0.3354542294883345,0.0025973355320852063
81,0.8627856698937513,0.3562902046967872,0.002747309867358667
82,0.35403705517424494,0.3285226054778989,0.0017090977971756542
83,0.9999938643680524,0.35811273801359134,0.0031900118114734427
84,0.9999959801362373,0.3082087707872723,0.002145952517948059
85,0.8640583419999446,0.35984718125146964,0.002959949771483609
86,0.9999959801362373,0.3399436169872721,0.00220901956137054
87,0.9999959801362373,0.3453855326198998,0.002153058896320655
88,0.6000035538725123,0.36471371442979267,0.0022707910891088547
89,0.8846071507534364,0.35691557096487647,0.002911150999673785
90,0.8870720092284479,0.36375442839350397,0.0030202862217075053
91,0.5241028486266143,0.35058050806838853,0.0025168765008291693
92,0.7156406136578763,0.3256953619430445,0.0019403377385800987
93,0.6934386150739845,0.3213087870310809,0.0015526161544149543
94,0.6882029989916074,0.32395201964004977,0.0022197646596449805
95,0.5572406617013278,0.34076895524062145,0.0018405282380011643
96,0.9913020975593426,0.33296800117330183,0.002643866639791277
