,mu,sigma,nu
0,0.4714481989735943,0.34435200698825996,0.002586521776103171
1,0.4900496914587494,0.3293156311538254,0.0027324615705539242
2,0.8311609262262241,0.3212996829692585,0.002471221954758436
3,0.7729008188319701,0.33850764378911535,0.0028791322943655497
4,0.9999959801362373,0.31873661798135394,0.002669105836802292
5,0.5338083296690698,0.35689887326221315,0.003950433369737673
6,0.6630934902716172,0.33424447840666466,0.0029060569664803573
7,0.52213895167476,0.3529706716080088,0.0032152588284477127
8,0.5852930569842975,0.32769369352093003,0.0017344603680843596
9,0.44290730622030183,0.3302001942009247,0.0025554232028236383
10,0.29007182571757545,0.3427746146940017,0.0029228163236726663
11,0.9927718642063108,0.33528456233949816,0.003662821150617532
12,0.673802235118134,0.3521149559445094,0.003877152301829959
13,0.9970658564643851,0.32005611863887307,0.0029905339503325298
14,0.9225693521491224,0.36835913851878155,0.003784862116734862
15,0.8521321034886897,0.32502146253745356,0.0026823877394721763
16,0.5209869763515785,0.34170592687698376,0.003554674299347567
17,0.8078716512415954,0.3347358738073533,0.00289904095180193
18,0.9101380097546417,0.332915463462318,0.003241689050134316
19,0.8470984651105528,0.36748957250680236,0.0029270715047391037
20,0.49010887925813834,0.3295861959478247,0.0025671595734869275
21,0.9999959801362373,0.33444938508336325,0.0031700372778237277
22,0.7111819013136537,0.34808427468276315,0.002543283739304418
23,0.47971497333063867,0.3059915097886797,0.0018102473557702267
24,0.897113955035685,0.39038670278742243,0.0027115510908907662
25,0.8842776640476767,0.3641331554316135,0.003440403473840475
26,0.860437035427049,0.3496336141184516,0.003422805902935043
27,0.8638210045090737,0.35918379052670696,0.002930642427538569
28,0.6323443310356623,0.3258415727538015,0.0023768515951496515
29,0.9999959801362373,0.360745200782896,0.003097119252651518
30,0.9999945753316944,0.32035297746119107,0.003149614297657506
31,0.6580312238062576,0.3040580797648004,0.002910369277363313
32,0.9999959801362373,0.3619895505371333,0.0034157929641175006
33,0.9999952509560499,0.363819715072286,0.003466303476805568
34,0.6361528588211441,0.3493303468258008,0.0037053547991063944
35,0.3957218469517739,0.3658533511540177,0.002802836539643566
36,0.5396510635616534,0.36663296542370366,0.0028652756041298937
37,0.6316517977127701,0.33620447052232305,0.0032632590204106854
38,0.4930122032286891,0.37271489874260844,0.002751319837528299
39,0.5679925327044675,0.34355606507796066,0.0031915245613194495
40,0.8841070619331415,0.36366718962195416,0.003359835541277052
41,0.9999938744208969,0.34260902235183516,0.003722588820352602
42,0.3951097880910826,0.34534989294040824,0.0023486296937688545
43,0.8511122513794802,0.3218693322850356,0.002700028439041134
44,0.38044668422456046,0.34625573583726327,0.002795506248164094
45,0.6492490479983876,0.3475644732465589,0.002929084639609723
46,0.8763730570594572,0.3330463737469465,0.0027553791958428013
47,0.9168633198579699,0.35253561232547453,0.002956232686816354
48,0.5192617475207618,0.3366204571645085,0.003325375517322211
49,0.48309810075745496,0.31344693357692266,0.0024345473149190696
50,0.5742697788116202,0.35043823482268893,0.002998132772824148
51,0.9999945990656203,0.3463240620906875,0.0028808438263730283
52,0.8380813654748647,0.34207578850921216,0.002774655368294888
53,0.9999959801362373,0.35738401070080733,0.0034318853356279577
54,0.5886733381381094,0.32354260054653733,0.0026284554098373915
55,0.9999959801362373,0.3469355790752106,0.002624744817550866
56,0.9821223785875238,0.34789572974271715,0.003113413003602466
57,0.38194053139916967,0.3505424849512681,0.002815625769910017
58,0.9999959801362373,0.34278643150919735,0.0026054687483465034
59,0.5655356129176002,0.33634037772919445,0.0026883139127377815
60,0.540020319039308,0.3738986949472437,0.003326666534058093
61,0.5719103179463543,0.35477537200696374,0.0031728719920131754
62,0.9200571495195364,0.36416045688612547,0.003027701845007433
63,0.9139252006197759,0.34691481891385223,0.0032937154762297783
64,0.7862064074867549,0.328252977243899,0.0025835827181255313
65,0.6622766506689893,0.33179090119983023,0.002773428721378559
66,0.5344537927985492,0.3587025540899524,0.0037765394326734866
67,0.9160617677600752,0.3502556894001763,0.0032919387081205573
68,0.8084750641089643,0.3291186940778655,0.0023240006466273212
69,0.6301274236962976,0.3316406579677427,0.0030674495319910045
70,0.8661117519650238,0.3362553121740239,0.002932897442041051
71,0.6069210696995135,0.32189060864031516,0.002402113769999507
